Tier,Total Score,Vendor/Seller Name,ID,Type,Team,PM/AM,Qty Received,PO SKU Received,Damage Rate,Exp Error Rate,Overage Rate,Spec/Image Rate,Wrong Items Rate,UPC Error Rate,Packaging Rate,PO Error Rate,Responsiveness (days),QC Issue Rate,grade_damage,grade_exp_error,grade_overage,grade_spec_image_error,grade_no_data,grade_upc_error,grade_packaging_error,grade_po_error,grade_responsiveness,grade_poor_quality,damage_qty,exp_qty,overage_qty,spec_image_error,no_data_qty,upc_qty,packaging_error,po_qty,poor_quality_qty
B,93.0,Goody Trading Inc,214,Vendor,Food,catherine.li,13894.0,161,7.197351374694113e-05,0.0,0.010076291924571757,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,100,100,60,80,100,100,100,100,100,100,1.0,0.0,140.0,2.0,0.0,0.0,0.0,0.0,0.0
B,93.0,Pocas International Corp,359,Vendor,Food,zehua.li,3266.0,73,0.0,0.0,0.0,0.0136986301369863,0.02204531537048377,0.0,0.0,0.0410958904109589,0.0,0.0,100,100,100,80,60,100,100,60,100,100,0.0,0.0,0.0,1.0,72.0,0.0,0.0,3.0,0.0
B,93.0,Glowiss LLC (Local),767,Vendor,Non-food,yoona.oh,20375.0,538,4.907975460122699e-05,0.0,0.00147239263803681,0.0055762081784386614,0.00014723926380368098,0.0,0.0,0.0037174721189591076,0.0,0.0,100,100,80,80,80,100,100,80,100,100,1.0,0.0,30.0,3.0,3.0,0.0,0.0,2.0,0.0
B,93.0,Quickspice Inc,851,Vendor,Food,jessica.li,5025.0,24,0.0001990049751243781,0.0,0.0,0.0,0.013930348258706468,0.0,0.0,0.0,0.0,0.0,80,100,100,100,60,100,100,100,100,100,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
B,93.0,ALIDADA,981,Vendor,Non-food,Hui Liu,30760.0,1300,3.250975292587776e-05,0.0,0.002925877763328999,0.003076923076923077,0.002048114434330299,0.0,0.0,0.01,0.0,0.0,100,100,80,80,80,100,100,80,100,100,1.0,0.0,90.0,4.0,63.0,0.0,0.0,13.0,0.0
B,93.0,精华,982,Vendor,Non-food,Hui Liu,26224.0,761,0.0,0.0,0.0009151921903599756,0.003942181340341655,0.0012965222696766322,0.0,0.0,0.001314060446780552,0.0,0.0,100,100,80,80,80,100,100,80,100,100,0.0,0.0,24.0,3.0,34.0,0.0,0.0,1.0,0.0
B,93.0,HOKKAIDO DEVELOPMENT GROUP INC.,1011,Vendor,Non-food,jillian.ji,67727.0,353,0.0003100683626913934,0.0,0.0008859096076896954,0.0056657223796034,0.0,0.0,0.0,0.0,0.0,0.0,80,100,80,80,100,100,100,100,100,100,21.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0
B,92.0,"T-WEST,INC(TW)",11,Vendor,Food,shun.sakaguchi,152.0,9,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,100,100,100,100,20,100,100,100,100,100,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
B,92.0,OCM LA - CJ Foods,189,Vendor,Food,jessica.li,630.0,18,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,100,100,100,100,20,100,100,100,100,100,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
B,92.0,Rockman Co. (USA) Inc.,469,Vendor,Food,catherine.li,5256.0,60,0.0,0.015220700152207,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,100,60,100,100,100,100,100,60,100,100,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
B,92.0,Two Bros Food Inc,639,Vendor,Food,catherine.li,1124.0,13,0.0,0.0,0.0,0.0,0.0071174377224199285,0.0,0.0,0.07692307692307693,0.0,0.0,100,100,100,100,60,100,100,20,100,100,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
B,92.0,SUNGAL INC.,807,Vendor,Food,jason.wu,1804.0,35,0.0,0.019955654101995565,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,100,60,100,100,100,100,100,60,100,100,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
B,92.0,ST International Trading,811,Vendor,Food,jessica.li,460.0,2,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,100,100,100,100,20,100,100,100,100,100,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
B,92.0,"Shanghai Baiyize Biotechnology Co., Ltd",838,Vendor,Non-food,summer.xing,1530.0,38,0.0,0.0,0.0,0.05263157894736842,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,100,100,100,20,100,60,100,100,100,100,0.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0
B,92.0,山东初心供应链管理有限公司,888,Vendor,Food,rocky.liu,5845.0,28,0.0,0.0,0.0,0.0,0.07527801539777587,0.0,0.0,0.0,0.0,0.0,100,100,100,100,20,100,100,100,100,100,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0
B,92.0,合肥途萃商贸有限公司,903,Vendor,Food,emily.wang@yamibuy.com,4594.0,19,0.0,0.0,0.0,0.0,0.10535481062255116,0.0,0.0,0.0,0.0,0.0,100,100,100,100,20,100,100,100,100,100,0.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0
B,92.0,杭州猫肚皮科技有限公司,916,Vendor,Non-food,azure.wang,2369.0,67,0.0,0.0,0.0,0.05970149253731343,0.02532714225411566,0.0,0.0,0.0,0.0,0.0,100,100,100,20,60,100,100,100,100,100,0.0,0.0,0.0,4.0,60.0,0.0,0.0,0.0,0.0
B,92.0,七束光品牌发展（上海）有限公司,923,Vendor,Non-food,summer.xing,236.0,8,0.0,0.0,0.0,0.0,0.2033898305084746,0.0,0.0,0.0,0.0,0.0,100,100,100,100,20,100,100,100,100,100,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
B,92.0,正洋行跨境貿易有限公司,925,Vendor,Non-food,summer.xing,1050.0,13,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,100,100,100,100,60,60,100,100,100,100,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
B,92.0,上海布野日化有限公司,936,Vendor,Non-food,summer.xing,965.0,104,0.0,0.0,0.0,0.0,0.7336787564766839,0.0,0.0,0.0,0.0,0.0,100,100,100,100,20,100,100,100,100,100,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0
B,92.0,Meikaya,965,Vendor,Non-food,haiwei.shen,30785.0,678,0.0,0.0,0.005067402955985058,0.016224188790560472,0.0,0.0,0.0,0.0014749262536873156,0.0,0.0,100,100,60,80,100,100,100,80,100,100,0.0,0.0,156.0,11.0,0.0,0.0,0.0,1.0,0.0
B,92.0,LUMIKORE ENTERPRISE LLC,1015,Vendor,Non-food,yoona.oh,460.0,10,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,100,100,100,100,100,20,100,100,100,100,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
B,92.0,T-RENAISSANCE INC,1054,Vendor,Non-food,azure.wang,16.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100,100,100,100,20,100,100,100,100,100,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
B,91.0,Ample Trading Group Inc,776,Vendor,Food,sophia.zhu,2346.0,13,0.00042625745950554135,0.0,0.011935208866155157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,100,60,100,100,100,100,100,100,100,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
B,91.0,TAMEI TECH,801,Vendor,Non-food,josephine.lee,15670.0,451,6.381620931716656e-05,0.0,0.0008296107211231652,0.0,0.0383535417996171,0.0,0.0,0.022172949002217297,0.0,6.381620931716656e-05,100,100,80,100,60,100,100,60,100,100,1.0,0.0,13.0,0.0,601.0,0.0,0.0,10.0,1.0
B,91.0,香港域亦實業發展有限公司,911,Vendor,Food,rocky.liu,85906.0,71,0.0,0.0,0.0007450003492189137,0.056338028169014086,0.0011640630456545527,9.312504365236421e-05,0.0,0.0,0.0,0.0,100,100,80,20,80,100,100,100,100,100,0.0,0.0,64.0,4.0,100.0,8.0,0.0,0.0,0.0
B,91.0,龙港市国荣纸塑制品厂,947,Vendor,Non-food,azure.wang,3013.0,22,0.00033189512114171923,0.0,0.00829737802854298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,100,60,100,100,100,100,100,100,100,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
B,90.0,Sun Trading Corp (ST),203,Vendor,Non-food,kiki.hu,57.0,8,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100,100,60,100,100,100,100,20,100,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
B,90.0,Korsmet Inc.,459,Vendor,Non-food,josephine.lee,15423.0,371,0.00019451468585878233,0.0,0.0012319263437722881,0.0,0.005965117033002659,0.0,0.0,0.0,0.0,0.0,80,100,80,100,60,100,100,100,100,100,3.0,0.0,19.0,0.0,92.0,0.0,0.0,0.0,0.0
B,90.0,YOLA TRANSOCEAN INC,535,Vendor,Non-food,yuri.jang,592.0,43,0.0,0.033783783783783786,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,100,60,100,20,100,100,100,100,100,100,0.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
B,90.0,SUNSTAR67,717,Vendor,Food,jessica.li,13556.0,112,0.0,0.0,0.004942460902921215,0.008928571428571428,0.005606373561522573,0.0,0.0,0.03571428571428571,0.0,0.0,100,100,80,80,60,100,100,60,100,100,0.0,0.0,67.0,1.0,76.0,0.0,0.0,4.0,0.0
B,90.0,Fujidou Inc. (Yen),768,Vendor,Non-food,Hui Liu,336770.0,2474,2.3755085072898418e-05,0.00019004068058318734,0.0029426611634052915,0.0028294260307194824,0.0007126525521869526,0.0,0.0,0.004850444624090542,0.0,0.0,100,80,80,80,80,100,100,80,100,100,8.0,64.0,991.0,7.0,240.0,0.0,0.0,12.0,0.0
B,90.0,VCLA Consignment,798,Vendor,Non-food,kristin.chen,1153.0,32,0.0,0.0,0.0,0.125,0.010407632263660017,0.0,0.0,0.03125,0.0,0.0,100,100,100,20,60,100,100,60,100,100,0.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,0.0
B,90.0,Vita Green Health Products Company Limited,825,Vendor,Non-food,azure.wang,5493.0,85,0.0001820498816675769,0.0,0.0,0.0,0.008738394320043691,0.0,0.0,0.0,0.0,0.0001820498816675769,80,100,100,100,60,100,100,100,100,80,1.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0
B,90.0,厦门福盛阁食品有限公司,897,Vendor,Food,emily.wang@yamibuy.com,22284.0,63,0.0,0.0,0.017770597738287562,0.0,0.0032310177705977385,0.0,0.0,0.031746031746031744,0.0,0.0,100,100,60,100,80,100,100,60,100,100,0.0,0.0,396.0,0.0,72.0,0.0,0.0,2.0,0.0
B,90.0,Asian America Trading Inc.-Consignment,1129,Vendor,Food,Shanshan Gao,5093.0,23,0.0,0.0,0.0,0.0,0.004712350284704497,0.1079913606911447,0.0,0.0,0.0,0.0,100,100,100,100,80,20,100,100,100,100,0.0,0.0,0.0,0.0,24.0,550.0,0.0,0.0,0.0
B,89.0,Inreseau Co Ltd,391,Vendor,Food,satoshi.abe,1557.0,61,0.0,0.0,0.0,0.01639344262295082,0.03468208092485549,0.0,0.0,0.0,0.0,0.0006422607578676942,100,100,100,80,60,100,100,100,100,60,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,1.0
B,89.0,Rong Shing Trading NY Inc,718,Vendor,Food,jason.wu,9580.0,96,0.0004175365344467641,0.0,0.0,0.010416666666666666,0.0020876826722338203,0.0,0.0,0.010416666666666666,0.0,0.00010438413361169103,80,100,100,80,80,100,100,60,100,80,4.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,1.0
B,89.0,Inreseau Co Ltd (Yen),728,Vendor,Non-food,haiwei.shen,18361.0,385,0.0,0.0021785305811230326,0.001742824464898426,0.0025974025974025974,0.0065355917433690975,0.0,0.0,0.0,0.0,5.446326452807581e-05,100,80,80,80,60,100,100,100,100,100,0.0,40.0,32.0,1.0,120.0,0.0,0.0,0.0,1.0
B,89.0,Tockone Media Digital Inc,789,Vendor,Non-food,josephine.lee,29050.0,691,0.00037865748709122203,0.009018932874354561,6.884681583476765e-05,0.0,0.006919104991394148,0.0,0.0,0.001447178002894356,0.0,3.442340791738382e-05,80,80,100,100,60,100,100,80,100,100,11.0,262.0,2.0,0.0,201.0,0.0,0.0,1.0,1.0
B,89.0,JCD Distribution Inc,831,Vendor,Non-food,Jessica.Pfeiff,3439.0,85,0.0,0.02675196277987787,0.0011631288165164292,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,100,60,80,100,100,100,100,60,100,100,0.0,92.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
B,89.0,上海敷尔佳科技发展有限公司,937,Vendor,Non-food,summer.xing,44169.0,396,0.0006565690869161629,0.0,0.0,0.015151515151515152,0.006792094002580996,0.0,0.0,0.0,0.0,0.0,60,100,100,80,60,100,100,100,100,100,29.0,0.0,0.0,6.0,300.0,0.0,0.0,0.0,0.0
B,89.0,Much Much Global Trading Inc,994,Vendor,Food,Shanshan Gao,3019.0,88,0.0,0.0,0.0,0.011363636363636364,0.14839350778403446,0.0,0.0,0.022727272727272728,0.0,0.0,100,100,100,80,20,100,100,60,100,100,0.0,0.0,0.0,1.0,448.0,0.0,0.0,2.0,0.0
B,89.0,Astral International Trading Inc.,1153,Vendor,Food,Shanshan Gao,19002.0,112,5.262603936427744e-05,0.001052520787285549,0.0,0.0,0.0006315124723713293,0.0031575623618566467,0.0,0.05357142857142857,0.0,0.0,100,80,100,100,80,80,100,20,100,100,1.0,20.0,0.0,0.0,12.0,60.0,0.0,6.0,0.0
B,88.0,ROXY TRADING INC,13,Vendor,Food,zehua.li,531.0,13,0.0,0.18455743879472694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,100,100,100,100,100,100,100,100,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,NEW HORIZON ENTERPRISES,16,Vendor,Food,sonia.yang,3786.0,55,0.0,0.43106180665610144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,100,100,100,100,100,100,100,100,0.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,KING WAI TRADING,26,Vendor,Food,sonia.yang,39483.0,480,2.5327356077299092e-05,0.0002532735607729909,0.006939695565179951,0.004166666666666667,0.0045589240939138366,0.0,0.0,0.0,0.0,5.0654712154598184e-05,100,80,60,80,80,100,100,100,100,100,1.0,10.0,274.0,2.0,180.0,0.0,0.0,0.0,2.0
B,88.0,Asian Food Grocer,44,Vendor,Food,shun.sakaguchi,2202.0,30,0.0,0.16348773841961853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,100,100,100,100,100,100,100,100,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,Eden Marketing Corp.(ED),66,Vendor,Non-food,emi.shi,87.0,28,0.0,0.0,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,20,100,100,100,100,100,100,100,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,"Korean Farm,Inc (KF)",71,Vendor,Food,jessica.li,6011.0,146,0.0006654466810846781,0.0033272334054233904,0.0016636167027116952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,80,80,100,100,100,100,100,100,100,4.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,United Kanboo USA Corp(UK),88,Vendor,Non-food,Jessica.Pfeiff,1975.0,64,0.0,0.007088607594936709,0.0015189873417721519,0.0,0.0,0.013670886075949367,0.0,0.046875,0.0,0.0,100,80,80,100,100,60,100,60,100,100,0.0,14.0,3.0,0.0,0.0,27.0,0.0,3.0,0.0
B,88.0,Jans,95,Vendor,Food,zehua.li,313.0,6,0.0,0.07987220447284345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,100,100,100,100,100,100,100,100,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,KUIYI INTERNATIONAL INC,198,Vendor,Food,abby.yu,75698.0,1108,0.0,0.0045179529181748525,0.0023382387909852307,0.0018050541516245488,0.006525931992919232,0.0,0.0,0.004512635379061372,0.0,6.605194324817036e-05,100,80,80,80,60,100,100,80,100,100,0.0,342.0,177.0,2.0,494.0,0.0,0.0,5.0,5.0
B,88.0,SUFOO LIFE INC （短保空运）,212,Vendor,Food,sonia.yang,1192.0,25,0.0,0.0,0.025167785234899327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,20,100,100,100,100,100,100,100,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,Sainstore Inc.,351,Vendor,Non-food,kristin.chen,247.0,21,0.0,0.0,0.0,0.0,0.08097165991902834,0.0,0.0,0.14285714285714285,0.0,0.0,100,100,100,100,20,100,100,20,100,100,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0
B,88.0,Haoyuan,516,Vendor,Non-food,josephine.lee,3304.0,79,0.002723970944309927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,100,100,100,100,100,100,100,100,100,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,Food Camp,563,Vendor,Food,jessica.li,246.0,13,0.0,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,100,100,100,100,100,100,100,100,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,ADIU BARBECUE,689,Vendor,Non-food,kiki.hu,190.0,9,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,20,100,100,100,100,100,100,100,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,"New Wind Co., Ltd. (Yen)",730,Vendor,Non-food,Hui Liu,281139.0,1314,6.758222800820946e-05,0.0,0.006573260913640583,0.0,0.006679969694706177,0.0,0.0,0.01141552511415525,0.0,5.691134990165007e-05,100,100,60,100,60,100,100,60,100,100,19.0,0.0,1848.0,0.0,1878.0,0.0,0.0,15.0,16.0
B,88.0,Success COD,742,Vendor,Food,abby.yu,39600.0,12,0.0,0.0,0.047474747474747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,20,100,100,100,100,100,100,100,0.0,0.0,1880.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,Cachisakari（Yen）,747,Vendor,Non-food,haiwei.shen,63314.0,326,0.0001579429510060966,0.00023691442650914488,0.0030798875446188837,0.006134969325153374,0.0,0.0,0.0,0.012269938650306749,0.0,0.0,80,80,80,80,100,100,100,60,100,100,10.0,15.0,195.0,2.0,0.0,0.0,0.0,4.0,0.0
B,88.0,Luton International Inc.-Consignment,794,Vendor,Non-food,Jessica.Pfeiff,134.0,8,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,100,100,100,100,100,100,100,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,BZT FOOD LLC,835,Vendor,Food,sophia.zhu,14975.0,38,0.0,0.004808013355592654,0.002404006677796327,0.07894736842105263,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,100,80,80,20,100,100,100,60,100,100,0.0,72.0,36.0,3.0,0.0,0.0,0.0,1.0,0.0
B,88.0,"SUPER TIMES CO.,LTD.",871,Vendor,Non-food,summer.xing,76.0,19,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,100,100,100,100,100,100,100,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,苏州乐品贸易有限公司,904,Vendor,Food,rocky.liu,2996.0,33,0.0,0.0540720961281709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,100,100,100,100,100,100,100,100,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,浙江悠享时电子商务有限公司,908,Vendor,Food,rocky.liu,3505.0,57,0.0,0.0,0.057631954350927245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,20,100,100,100,100,100,100,100,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,杭州川岛屋贸易有限公司,918,Vendor,Non-food,azure.wang,90745.0,1232,0.00020937792715852114,0.0,0.0023251969805498924,0.0016233766233766235,0.002424375998677613,0.0032288280346024576,0.0,0.007305194805194805,0.0,1.1019890903080059e-05,80,100,80,80,80,80,100,80,100,100,19.0,0.0,211.0,2.0,220.0,293.0,0.0,9.0,1.0
B,88.0,广州市如此爱贸易有限公司,924,Vendor,Non-food,azure.wang,2665.0,15,0.00450281425891182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,100,100,100,100,100,100,100,100,100,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,Decole,972,Vendor,Non-food,haiwei.shen,198.0,15,0.0,0.0,0.025252525252525252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,20,100,100,100,100,100,100,100,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,Unifon International Inc.,1001,Vendor,Non-food,summer.xing,72.0,9,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,100,100,100,100,100,100,100,100,100,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,上海贸莘国际贸易有限公司,1006,Vendor,Food,janelle.zhang,351.0,9,0.002849002849002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,100,100,100,100,100,100,100,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,"BEBECOOK CO., LTD",1010,Vendor,Non-food,jillian.ji,806.0,15,0.0,0.0,0.0,0.0,0.1488833746898263,0.0,0.0,0.26666666666666666,0.0,0.0,100,100,100,100,20,100,100,20,100,100,0.0,0.0,0.0,0.0,120.0,0.0,0.0,4.0,0.0
B,88.0,Vita Green Health Products Company Limited-CA,1030,Vendor,Non-food,jillian.ji,394.0,8,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,100,100,100,100,100,100,100,100,100,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,88.0,SSC International Inc,1055,Vendor,Food,sonia.yang,1164.0,5,0.0,0.7731958762886598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,100,100,100,100,100,100,100,100,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,87.0,Silver Healthcare Inc,423,Vendor,Non-food,kristin.chen,32437.0,609,3.0828991583685296e-05,0.0,0.0001849739495021118,0.0016420361247947454,0.0005549218485063354,0.0,0.0,0.0049261083743842365,0.0,0.00052409285692265,100,100,80,80,80,100,100,80,100,60,1.0,0.0,6.0,1.0,18.0,0.0,0.0,3.0,17.0
B,87.0,"Wismettac Asian Foods, Inc.",587,Vendor,Food,takahiro.haga,232832.0,3329,6.442413413963716e-05,0.03699233782297966,0.003298515667949423,0.0039050765995794533,0.0005669323804288071,0.0,0.0,0.005707419645539201,0.0,3.435953820780649e-05,100,60,80,80,80,100,100,80,100,100,15.0,8613.0,768.0,13.0,132.0,0.0,0.0,19.0,8.0
B,87.0,CCC America,590,Vendor,Food,jessica.li,9853.0,250,0.0005074596569572719,0.0,0.0,0.008,0.0115700801786258,0.0,0.0,0.012,0.0,0.0,60,100,100,80,60,100,100,60,100,100,5.0,0.0,0.0,2.0,114.0,0.0,0.0,3.0,0.0
B,87.0,DHA Group,839,Vendor,Food,sonia.yang,5732.0,55,0.0,0.00418702023726448,0.00209351011863224,0.01818181818181818,0.023377529658060014,0.0,0.0,0.01818181818181818,0.0,0.0,100,80,80,80,60,100,100,60,100,100,0.0,24.0,12.0,1.0,134.0,0.0,0.0,1.0,0.0
B,87.0,"Shenzhen Huanfu International Trade Co.,  Ltd.",845,Vendor,Non-food,summer.xing,41677.0,717,9.597619790292008e-05,0.0,0.0005038750389903304,0.002789400278940028,0.029392710607769275,0.04107781270244979,0.0,0.009762900976290097,0.0,0.0,100,100,80,80,60,60,100,80,100,100,4.0,0.0,21.0,2.0,1225.0,1712.0,0.0,7.0,0.0
B,86.0,Aroma Housewares Co. (AR),149,Vendor,Non-food,Jessica.Pfeiff,2481.0,94,0.00040306328093510683,0.0,0.0016122531237404273,0.0,0.009673518742442563,0.006045949214026602,0.0,0.0,0.0,0.0,80,100,80,100,60,60,100,100,100,100,1.0,0.0,4.0,0.0,24.0,15.0,0.0,0.0,0.0
B,86.0,"America Tohkin Enterprises, Inc.",171,Vendor,Food,Shanshan Gao,1359.0,13,0.0007358351729212656,0.0,0.0,0.0,0.40618101545253865,0.0,0.0,0.0,0.0,0.0,60,100,100,100,20,100,100,100,100,100,1.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0
B,86.0,Neoflam Americas (NF),217,Vendor,Non-food,yuri.jang,1671.0,142,0.0,0.0,0.01855176540993417,0.0,0.06104129263913824,0.0,0.0,0.0,0.0,0.0,100,100,60,100,20,100,100,100,100,100,0.0,0.0,31.0,0.0,102.0,0.0,0.0,0.0,0.0
B,86.0,NTS International Holding Group,468,Vendor,Food,catherine.li,14915.0,177,0.0,0.01340931947703654,0.0013409319477036541,0.01694915254237288,0.021320817968488098,0.0,0.0,0.0,0.0,0.0,100,60,80,80,60,100,100,100,100,100,0.0,200.0,20.0,3.0,318.0,0.0,0.0,0.0,0.0
B,86.0,Forest USA Inc,545,Vendor,Non-food,josephine.lee,51348.0,173,0.0002726493729064423,0.0017527459686842721,0.004673989249824725,0.005780346820809248,0.007478382799719561,0.0,0.0,0.0,0.0,0.0,80,80,80,80,60,100,100,100,100,100,14.0,90.0,240.0,1.0,384.0,0.0,0.0,0.0,0.0
B,86.0,J&Y Trading,594,Vendor,Food,jessica.li,3874.0,96,0.0,0.013939081053175014,0.002581311306143521,0.020833333333333332,0.0038719669592152815,0.0,0.0,0.03125,0.0,0.0,100,60,80,80,80,100,100,60,100,100,0.0,54.0,10.0,2.0,15.0,0.0,0.0,3.0,0.0
B,86.0,"EAPC (USA) Trading Co.,Ltd",621,Vendor,Food,Shanshan Gao,20192.0,159,4.9524564183835184e-05,0.008914421553090333,0.0009904912836767037,0.006289308176100629,0.0017828843106180666,0.0,0.0,0.018867924528301886,0.0,0.00014857369255150555,100,80,80,80,80,100,100,60,100,80,1.0,180.0,20.0,1.0,36.0,0.0,0.0,3.0,3.0
B,86.0,Formosus LLC,804,Vendor,Food,sonia.yang,12248.0,258,0.0004082299150881777,0.007348138471587198,0.0022860875244937948,0.015503875968992248,0.007838014369693011,0.0,0.0,0.0,0.0,0.0,80,80,80,80,60,100,100,100,100,100,5.0,90.0,28.0,4.0,96.0,0.0,0.0,0.0,0.0
B,86.0,FDM Trading Company Limited,852,Vendor,Food,rocky.liu,42981.0,153,0.000558386263697913,0.00725902142807287,0.0,0.0,0.0011633047160373188,0.0,0.0,0.0,0.0,0.00018612875456597102,60,80,100,100,80,100,100,100,100,80,24.0,312.0,0.0,0.0,50.0,0.0,0.0,0.0,8.0
